time,energy_cashflow,energy_generation_costs,heat,power,simulation,unit
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE MOHN MEDIA GÜTERSLOH
2019-01-22 13:00:00,2573.5,2419.8,0,38,germany_op_base_case_2019,GUD BIELEFELD HILLEGOSSEN
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,GTKW BIELEFELD UMMELN
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW ERFURT OST
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,PEISSENBERG 1
2019-01-22 13:00:00,6907.7,4394.7,0,102,germany_op_base_case_2019,WUPPERTAL ELBERFELD 2
2019-01-22 13:00:00,5959.6,5603.8,0,88,germany_op_base_case_2019,HKW BARMEN I WUPPERTAL
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,BARMEN II
2019-01-22 13:00:00,61696,35143,0,911,germany_op_base_case_2019,GKM 9
2019-01-22 13:00:00,32507,20340,0,480,germany_op_base_case_2019,GKM 8
2019-01-22 13:00:00,32168,21229,0,475,germany_op_base_case_2019,GKM 7
2019-01-22 13:00:00,18962,11133,0,280,germany_op_base_case_2019,GKM 6
2019-01-22 13:00:00,2031.7,1292.6,0,30,germany_op_base_case_2019,PFORZHEIM III NO 1
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW PFORZHEIM
2019-01-22 13:00:00,53501,30475,0,790,germany_op_base_case_2019,WALSUM 10
2019-01-22 13:00:00,52350,34634,0,773,germany_op_base_case_2019,BEXBACH C 1
2019-01-22 13:00:00,47880,32996,0,707,germany_op_base_case_2019,WEIHER 3
2019-01-22 13:00:00,33862,21543,0,500,germany_op_base_case_2019,HERNE BLOCK 4
2019-01-22 13:00:00,27766,17623,0,410,germany_op_base_case_2019,WALSUM BLOCK 9
2019-01-22 13:00:00,14357,9134.2,0,212,germany_op_base_case_2019,HKW FENNE C
2019-01-22 13:00:00,13206,8715.1,0,195,germany_op_base_case_2019,MKW FENNE B
2019-01-22 13:00:00,8736.3,7806,0,129,germany_op_base_case_2019,GUD LEUNA
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,KW LEUNA GT 3
2019-01-22 13:00:00,4672.9,2972.9,0,69,germany_op_base_case_2019,HKW FRANKFURT WEST 2
2019-01-22 13:00:00,4672.9,2972.9,0,69,germany_op_base_case_2019,HKW FRANKFURT WEST 3
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT WEST GT
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,PKV KRAFTWERK VAREL
2019-01-22 13:00:00,5553.3,3126,0,82,germany_op_base_case_2019,MERKENICH BLOCK 6
2019-01-22 13:00:00,27428,25790,0,405,germany_op_base_case_2019,KOELN NIEHL 2
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW KOELN MERKENICH GUD
2019-01-22 13:00:00,3521.6,3521.6,0,52,germany_op_base_case_2019,GUD ANLAGE RÜSSELSHEIM OPEL
2019-01-22 13:00:00,21333,14078,0,315,germany_op_base_case_2019,WERDOHL ELVERLINGSEN E4
2019-01-22 13:00:00,28240,26188,0,417,germany_op_base_case_2019,KW HERDECKE CUNO MARK E
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW HAGEN KABEL
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WERDOHL ELVERLINGSEN 2
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WERDOHL ELVERLINGSEN 1
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE KREFELD
2019-01-22 13:00:00,50928,34292,0,752,germany_op_base_case_2019,MEHRUM
2019-01-22 13:00:00,20317,12926,0,300,germany_op_base_case_2019,GKH HANNOVER
2019-01-22 13:00:00,16389,15685,0,242,germany_op_base_case_2019,HKW HANNOVER LINDEN
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,KW HANNOVER HERRENHAUSEN B
2019-01-22 13:00:00,63186,28125,0,933,germany_op_base_case_2019,LIPPENDORF R
2019-01-22 13:00:00,63186,28189,0,933,germany_op_base_case_2019,LIPPENDORF S
2019-01-22 13:00:00,61425,27403,0,907,germany_op_base_case_2019,BOXBERG Q
2019-01-22 13:00:00,54178,24562,0,800,germany_op_base_case_2019,SCHWARZE PUMPE A
2019-01-22 13:00:00,54178,24619,0,800,germany_op_base_case_2019,SCHWARZE PUMPE B
2019-01-22 13:00:00,45713,19592,0,675,germany_op_base_case_2019,BOXBERG R
2019-01-22 13:00:00,33862,16100,0,500,germany_op_base_case_2019,JAENSCHWALDE D
2019-01-22 13:00:00,33862,16179,0,500,germany_op_base_case_2019,JAENSCHWALDE E
2019-01-22 13:00:00,33862,16179,0,500,germany_op_base_case_2019,JAENSCHWALDE F
2019-01-22 13:00:00,33862,16422,0,500,germany_op_base_case_2019,JAENSCHWALDE B
2019-01-22 13:00:00,33862,16463,0,500,germany_op_base_case_2019,JAENSCHWALDE C
2019-01-22 13:00:00,33862,16757,0,500,germany_op_base_case_2019,BOXBERG P
2019-01-22 13:00:00,33862,16843,0,500,germany_op_base_case_2019,JAENSCHWALDE A
2019-01-22 13:00:00,33862,17197,0,500,germany_op_base_case_2019,BOXBERG N
2019-01-22 13:00:00,4063.4,1932,0,60,germany_op_base_case_2019,KLINGENBERG 5
2019-01-22 13:00:00,4063.4,1932,0,60,germany_op_base_case_2019,KLINGENBERG 6
2019-01-22 13:00:00,4063.4,2021.2,0,60,germany_op_base_case_2019,KLINGENBERG 4
2019-01-22 13:00:00,58580,32605,0,865,germany_op_base_case_2019,MOORBURG A
2019-01-22 13:00:00,58580,32605,0,865,germany_op_base_case_2019,MOORBURG B
2019-01-22 13:00:00,20317,12926,0,300,germany_op_base_case_2019,HKW BERLIN REUTER WEST E
2019-01-22 13:00:00,20317,13680,0,300,germany_op_base_case_2019,HKW BERLIN REUTER WEST D
2019-01-22 13:00:00,12190,7627.6,0,180,germany_op_base_case_2019,HAMBURG TIEFSTACK
2019-01-22 13:00:00,10362,8069,0,153,germany_op_base_case_2019,WEDEL 1
2019-01-22 13:00:00,9278.1,7225.2,0,137,germany_op_base_case_2019,WEDEL 2
2019-01-22 13:00:00,8939.4,6609.2,0,132,germany_op_base_case_2019,KW BERLIN REUTER BlOCK C
2019-01-22 13:00:00,6907.7,4405.3,0,102,germany_op_base_case_2019,BERLIN MOABIT A
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,BERLIN MITTE HKW
2019-01-22 13:00:00,10565,9663.8,0,156,germany_op_base_case_2019,HAMBURG TIEFSTACK GUD
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,LICHTERFELDE 2
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 1
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 2
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 3
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT D
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT A
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT B
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,THYROW GT E
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT C
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,LICHTERFELDE 1
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WILMERSDORF GT 2
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WILMERSDORF GT 3
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL GT 1
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL GT 2
2019-01-22 13:00:00,-94406,0,,-1394,germany_op_base_case_2019,DE_NL
2019-01-22 13:00:00,-81268,0,,-1200,germany_op_base_case_2019,DE_CH
2019-01-22 13:00:00,-17066,0,,-252,germany_op_base_case_2019,DE_DK
2019-01-22 13:00:00,-67046,0,,-990,germany_op_base_case_2019,DE_CZ
2019-01-22 13:00:00,-40837,0,,-603,germany_op_base_case_2019,DE_LU
2019-01-22 13:00:00,0,0,,0,germany_op_base_case_2019,DE_SE
2019-01-22 13:00:00,-3.0902e+05,0,,-4563,germany_op_base_case_2019,DE_AT
2019-01-22 13:00:00,-88582,0,,-1308,germany_op_base_case_2019,DE_FR
2019-01-22 13:00:00,-27766,0,,-410,germany_op_base_case_2019,DE_PL
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW HBB RAUBLING
2019-01-22 13:00:00,0,0,0,0,germany_op_base_case_2019,HKW POTSDAM SUED
2019-01-22 14:00:00,5.3355e+05,0,0,8103.2,germany_op_base_case_2019,Wind Onshore
2019-01-22 14:00:00,3.1355e+05,0,0,4762,germany_op_base_case_2019,Wind Offshore
2019-01-22 14:00:00,3.3131e+05,0,0,5031.7,germany_op_base_case_2019,Solar
2019-01-22 14:00:00,1.1839e+05,0,0,1798,germany_op_base_case_2019,Hydro
2019-01-22 14:00:00,3.279e+05,0,0,4980,germany_op_base_case_2019,Biomass
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE NEUSTADT
2019-01-22 14:00:00,51161,35600,0,777,germany_op_base_case_2019,BERGKAMEN A
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW MARL BLOCK 312 EVONIK
2019-01-22 14:00:00,49383,28616,0,750,germany_op_base_case_2019,LUENEN 2 STUMMHAFEN
2019-01-22 14:00:00,26338,23952,0,400,germany_op_base_case_2019,HAMM UENTROP BLOCK 10
2019-01-22 14:00:00,26338,23952,0,400,germany_op_base_case_2019,HAMM UENTROP BLOCK 20
2019-01-22 14:00:00,4214,3090.6,0,64,germany_op_base_case_2019,HOECHST 3
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GUD ROSTOCK MARIENEHE
2019-01-22 14:00:00,96659,19124,0,1468,germany_op_base_case_2019,KKW PHILIPPSBURG 2
2019-01-22 14:00:00,92182,18238,0,1400,germany_op_base_case_2019,KKW NECKARWESTHEIM
2019-01-22 14:00:00,60050,35318,0,912,germany_op_base_case_2019,RDK (KARLSRUHE) 8
2019-01-22 14:00:00,50042,33291,0,760,germany_op_base_case_2019,HEILBRONN 7
2019-01-22 14:00:00,36412,22374,0,553,germany_op_base_case_2019,ROSTOCK 1
2019-01-22 14:00:00,36214,24092,0,550,germany_op_base_case_2019,RDK (KARLSRUHE) 7
2019-01-22 14:00:00,30288,20150,0,460,germany_op_base_case_2019,ALTBACH DEIZISAU HKW I
2019-01-22 14:00:00,22914,14207,0,348,germany_op_base_case_2019,ALTBACH DEIZISAU HKW II
2019-01-22 14:00:00,10535,8215.8,0,160,germany_op_base_case_2019,WALHEIM 2
2019-01-22 14:00:00,8230.5,6256.3,0,125,germany_op_base_case_2019,HEILBRONN 6
2019-01-22 14:00:00,8230.5,6418.6,0,125,germany_op_base_case_2019,HEILBRONN 5
2019-01-22 14:00:00,6781.9,5155.2,0,103,germany_op_base_case_2019,WALHEIM 1
2019-01-22 14:00:00,4609.1,3207.2,0,70,germany_op_base_case_2019,STUTTGART MUENSTER K25
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,RDK (KARLSRUHE) 4RP
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH II GT E
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,MARBACH 3
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,WALHEIM GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I GT 3
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,FLINGERN GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I GT 2
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,MARBACH 3 GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I NO 5 GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GTKW DARMSTADT GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GTKW DARMSTADT GT 2
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,IKW GENDORF INFRASERV
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,DKW BGH O1 BURGHAUSEN WACKER CHEMIE
2019-01-22 14:00:00,15144,14613,0,230,germany_op_base_case_2019,HKW DUISBURG WANHEIM IIIB
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW DUISBURG HUCKINGEN BLOCK A
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW DUISBURG HUCKINGEN BLOCK B
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW DUISBURG WANHEIM IIIA
2019-01-22 14:00:00,92577,18316,0,1406,germany_op_base_case_2019,KKW EMSLAND
2019-01-22 14:00:00,88494,17509,0,1344,germany_op_base_case_2019,KKW GUNDREMMINGEN C
2019-01-22 14:00:00,36873,16208,0,560,germany_op_base_case_2019,NEURATH F
2019-01-22 14:00:00,36873,16208,0,560,germany_op_base_case_2019,NEURATH G
2019-01-22 14:00:00,33580,15157,0,510,germany_op_base_case_2019,NIEDERAUSSEM K
2019-01-22 14:00:00,20412,10175,0,310,germany_op_base_case_2019,NIEDERAUSSEM G
2019-01-22 14:00:00,20412,10330,0,310,germany_op_base_case_2019,NIEDERAUSSEM H
2019-01-22 14:00:00,39506,20515,0,600,germany_op_base_case_2019,NEURATH D
2019-01-22 14:00:00,39506,20515,0,600,germany_op_base_case_2019,WEISWEILER H
2019-01-22 14:00:00,39506,20569,0,600,germany_op_base_case_2019,NEURATH E
2019-01-22 14:00:00,39506,21067,0,600,germany_op_base_case_2019,WEISWEILER G
2019-01-22 14:00:00,11193,6238.3,0,170,germany_op_base_case_2019,NIEDERAUSSEM C
2019-01-22 14:00:00,21070,11483,0,320,germany_op_base_case_2019,NIEDERAUSSEM F
2019-01-22 14:00:00,20741,11304,0,315,germany_op_base_case_2019,NIEDERAUSSEM E
2019-01-22 14:00:00,19753,10505,0,300,germany_op_base_case_2019,NEURATH A
2019-01-22 14:00:00,19753,10505,0,300,germany_op_base_case_2019,NEURATH B
2019-01-22 14:00:00,19753,10505,0,300,germany_op_base_case_2019,NEURATH C
2019-01-22 14:00:00,19753,10766,0,300,germany_op_base_case_2019,FRIMMERSDORF Q
2019-01-22 14:00:00,9876.6,5504.4,0,150,germany_op_base_case_2019,WEISWEILER E
2019-01-22 14:00:00,9876.6,5520,0,150,germany_op_base_case_2019,FRIMMERSDORF P
2019-01-22 14:00:00,9876.6,5520,0,150,germany_op_base_case_2019,NIEDERAUSSEM D
2019-01-22 14:00:00,9876.6,5520,0,150,germany_op_base_case_2019,WEISWEILER F
2019-01-22 14:00:00,7242.8,4384.7,0,110,germany_op_base_case_2019,FRECHEN WACHTBERG
2019-01-22 14:00:00,21729,12780,0,330,germany_op_base_case_2019,WESTFALEN E
2019-01-22 14:00:00,21729,14455,0,330,germany_op_base_case_2019,IBBENBUEREN B NO 1
2019-01-22 14:00:00,17778,11226,0,270,germany_op_base_case_2019,GERSTEINWERK BLOCK K
2019-01-22 14:00:00,22387,19809,0,340,germany_op_base_case_2019,EMSLAND LINGEN D
2019-01-22 14:00:00,15803,15717,0,240,germany_op_base_case_2019,DORMAGEN RWE
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,EMSLAND LINGEN B
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,EMSLAND LINGEN C
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK F
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK G
2019-01-22 14:00:00,5267.5,4995.5,0,80,germany_op_base_case_2019,HKW HOECHST BUSINESS PARK
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW WEISWEILER VGT BLOCK G
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW WEISWEILER VGT BLOCK H
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK I GT
2019-01-22 14:00:00,21729,12780,0,330,germany_op_base_case_2019,BREMEN HAFEN 6
2019-01-22 14:00:00,8559.7,5599,0,130,germany_op_base_case_2019,BREMEN HASTEDT 15
2019-01-22 14:00:00,29301,26431,0,445,germany_op_base_case_2019,KW BREMEN MITTELSBUEREN BLOCK 5 GUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW MITTELSBUEREN BLOCK 4
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW BREMEN HASTEDT 14
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,MITTELSBUEREN GT 3
2019-01-22 14:00:00,6386.9,6329.3,0,97,germany_op_base_case_2019,HALLE TROTHA
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 2
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,FREIBURG WVK
2019-01-22 14:00:00,-4.9285e+06,2.2455e+08,,-74851,germany_op_base_case_2019,demand_EOM
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT ODER AM HOHEN FELD
2019-01-22 14:00:00,2567.9,2279.4,0,39,germany_op_base_case_2019,HKW SUD SAARBRUECKEN
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW LEIPZIG NORD GUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW OBERNBURG GT1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,UPM SCHONGAU
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW DRESDEN NOSSENER BRUECKE
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW SANDREUTH 1 NUERNBERG
2019-01-22 14:00:00,197.53,1975.3,0,30,germany_op_base_case_2019,HKW SANDREUTH 2 NUERNBERG
2019-01-22 14:00:00,4214,2749.8,0,64,germany_op_base_case_2019,HKW OFFENBACH 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW HILTROP BOCHUM
2019-01-22 14:00:00,32264,30082,0,490,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN MITTE
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN SUED
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN NORD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,SCHWERIN SUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW SCHWERIN LANKOW
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW UNTERBREIZBACH
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW ZIELITZ
2019-01-22 14:00:00,97778,19346,0,1485,germany_op_base_case_2019,KKW ISAR 2
2019-01-22 14:00:00,97449,19280,0,1480,germany_op_base_case_2019,KKW BROKDORF
2019-01-22 14:00:00,94157,18629,0,1430,germany_op_base_case_2019,KKW GROHNDE
2019-01-22 14:00:00,31605,14660,0,480,germany_op_base_case_2019,SCHKOPAU II A
2019-01-22 14:00:00,31605,14660,0,480,germany_op_base_case_2019,SCHKOPAU II B
2019-01-22 14:00:00,59984,40101,0,911,germany_op_base_case_2019,HEYDEN 4
2019-01-22 14:00:00,52675,30981,0,800,germany_op_base_case_2019,WILHELMSHAVEN C
2019-01-22 14:00:00,50700,35922,0,770,germany_op_base_case_2019,WILHELMSHAVEN A
2019-01-22 14:00:00,33580,21603,0,510,germany_op_base_case_2019,STAUDINGER 5
2019-01-22 14:00:00,24362,18063,0,370,germany_op_base_case_2019,SCHOLVEN C
2019-01-22 14:00:00,24362,18519,0,370,germany_op_base_case_2019,SCHOLVEN B
2019-01-22 14:00:00,23309,17282,0,354,germany_op_base_case_2019,KIEL A
2019-01-22 14:00:00,5399.2,3591.9,0,82,germany_op_base_case_2019,FERNWAERMEKRAFTWERK BUER
2019-01-22 14:00:00,56626,49711,0,860,germany_op_base_case_2019,IRSCHING 5
2019-01-22 14:00:00,37202,33023,0,565,germany_op_base_case_2019,IRSCHING 4
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW JENA SUED
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KIRCHMOESER
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW KIRCHLENGERN
2019-01-22 14:00:00,6452.7,6429.3,0,98,germany_op_base_case_2019,KW PLATTLING DAIMLER AG
2019-01-22 14:00:00,2633.8,2582.1,0,40,germany_op_base_case_2019,KW GRENZACH WYHLEN 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW STAUDINGER 4
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,NUERNBERG FRANKEN 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,IRSCHING 3
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW HUNTORF CAES GT
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,INGOLSTADT 3
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,INGOLSTADT 4
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,MARIENEHE 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,WILHELMSHAVEN GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,NUERNBERG FRANKEN I GT 1
2019-01-22 14:00:00,39177,34231,0,595,germany_op_base_case_2019,KW LAUSWARD BLOCK FORTUNA GUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW LAUSWARD BLOCK EMIL GUD
2019-01-22 14:00:00,6584.4,6353.5,0,100,germany_op_base_case_2019,KW LAUSWARD BLOCK ANTON GUD
2019-01-22 14:00:00,26140,23580,0,397,germany_op_base_case_2019,MAINZ III
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW MAINZ II GT
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW ELTMANN
2019-01-22 14:00:00,6584.4,6353.5,0,100,germany_op_base_case_2019,GUD MUENSTER HAFEN
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GUD BITTERFELD ENVIA
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,WOLFEN ENVIA
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 2
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 3
2019-01-22 14:00:00,52675,50127,0,800,germany_op_base_case_2019,GUD HUERTH KNAPSACK 1
2019-01-22 14:00:00,28313,25132,0,430,germany_op_base_case_2019,GUD HUERTH KNAPSACK 2
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW LANDESBERGEN GT
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KW EMDEN BLOCK 4 GT
2019-01-22 14:00:00,2765.5,1885.8,0,42,germany_op_base_case_2019,KARLSRUHE WEST 3
2019-01-22 14:00:00,2107,1436.8,0,32,germany_op_base_case_2019,KARLSRUHE WEST 1
2019-01-22 14:00:00,2107,1436.8,0,32,germany_op_base_case_2019,KARLSRUHE WEST 2
2019-01-22 14:00:00,31210,20763,0,474,germany_op_base_case_2019,ZOLLING LEININGER 5
2019-01-22 14:00:00,23045,17086,0,350,germany_op_base_case_2019,BREMEN FARGE
2019-01-22 14:00:00,3687.3,2465,0,56,germany_op_base_case_2019,ROEMERBRUCKE 2
2019-01-22 14:00:00,2304.5,1455.2,0,35,germany_op_base_case_2019,ROMERBRUCKE 3
2019-01-22 14:00:00,8691.4,8386.6,0,132,germany_op_base_case_2019,HKW SAARBRUECKEN ROEMERBRUECKE GUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GUD GERA NORD
2019-01-22 14:00:00,1975.3,1906.1,0,30,germany_op_base_case_2019,HKW ERLANGEN
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,INDUSTRIEKRAFTWERK BERNBURG (IKB)
2019-01-22 14:00:00,4938.3,2372.9,0,75,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK C
2019-01-22 14:00:00,4411.6,2166.6,0,67,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK B
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW CHEMNITZ NORD II BLOCK A
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW GUD NEUBRANDENBURG
2019-01-22 14:00:00,24033,15461,0,365,germany_op_base_case_2019,HKW MUENCHEN NORD 2
2019-01-22 14:00:00,28050,27066,0,426,germany_op_base_case_2019,HKW MUENCHEN SUED GUD
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN FREIMANN GUD
2019-01-22 14:00:00,2502.1,1706.2,0,38,germany_op_base_case_2019,FLENSBURG 11
2019-01-22 14:00:00,2370.4,1616.4,0,36,germany_op_base_case_2019,FLENSBURG 09
2019-01-22 14:00:00,2370.4,1624.5,0,36,germany_op_base_case_2019,FLENSBURG 10
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW FLENSBURG 12
2019-01-22 14:00:00,2370.4,1692.7,0,36,germany_op_base_case_2019,KASSEL SWEW 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW KASSEL KOMBI
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRIEDENSBRUECKE BLOCK IV
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRIEDENSBRUECKE BLOCK II
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE MOHN MEDIA GÜTERSLOH
2019-01-22 14:00:00,2502.1,2414.3,0,38,germany_op_base_case_2019,GUD BIELEFELD HILLEGOSSEN
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,GTKW BIELEFELD UMMELN
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW ERFURT OST
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,PEISSENBERG 1
2019-01-22 14:00:00,6716.1,4393.1,0,102,germany_op_base_case_2019,WUPPERTAL ELBERFELD 2
2019-01-22 14:00:00,5794.3,5591.1,0,88,germany_op_base_case_2019,HKW BARMEN I WUPPERTAL
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,BARMEN II
2019-01-22 14:00:00,59984,35129,0,911,germany_op_base_case_2019,GKM 9
2019-01-22 14:00:00,31605,20333,0,480,germany_op_base_case_2019,GKM 8
2019-01-22 14:00:00,31276,21221,0,475,germany_op_base_case_2019,GKM 7
2019-01-22 14:00:00,18436,11129,0,280,germany_op_base_case_2019,GKM 6
2019-01-22 14:00:00,1975.3,1292.1,0,30,germany_op_base_case_2019,PFORZHEIM III NO 1
2019-01-22 14:00:00,0,0,0,0,germany_op_base_case_2019,HKW PFORZHEIM
2019-01-22 14:00:00,52017,30463,0,790,germany_op_base_case_2019,WALSUM 10
2019-01-22 14:00:00,50897,34620,0,773,germany_op_base_case_2019,BEXBACH C 1
